"vp"	"session"	"block"	"trial"	"leftright"	"adaptation_condition"	"adyesno"	"oriAdapt"	"tarori"	"saccade_latency"	"express"	"saccade_amplitude"	"sacerror_abs"	"error"
6	1	9	17	1	1	1	-0.25	-0.25	128	1	8.733	0.462	0
6	1	9	19	1	1	1	-0.25	-0.25	119	1	8.437	0.541	0
6	1	9	20	1	-1	1	-0.25	0.25	121	1	9.483	0.146	0
6	1	9	21	1	-1	1	-0.25	0.25	126	1	9.013	0.173	0
6	1	9	23	2	-1	1	-0.25	0.25	235	0	9.618	0.464	0
6	1	9	25	2	-1	1	-0.25	0.25	129	1	9.07	0.832	0
6	1	9	26	2	1	1	-0.25	-0.25	110	1	8.597	1.352	0
6	1	9	27	2	1	1	-0.25	-0.25	107	1	7.763	2.37	0
6	1	9	28	2	-1	1	-0.25	0.25	144	0	7.793	2.152	0
6	1	9	29	2	1	1	-0.25	-0.25	132	0	7.433	2.756	0
6	1	9	30	1	-1	1	-0.25	0.25	115	1	9.385	0.067	0
6	1	9	31	2	-1	1	-0.25	0.25	162	0	8.884	1.308	0
6	1	9	32	2	1	1	-0.25	-0.25	159	0	9.263	1.126	0
6	1	9	33	1	1	1	-0.25	-0.25	185	0	8.814	0.421	0
6	1	9	34	1	-1	1	-0.25	0.25	143	0	10.347	0.431	0
6	1	10	2	2	-1	1	-0.25	0.25	143	0	10.124	0.181	0
6	1	10	3	2	-1	1	-0.25	0.25	147	0	10.488	0.439	0
6	1	10	4	2	-1	1	-0.25	0.25	105	1	4.244	13.879	1
6	1	10	5	2	1	1	-0.25	-0.25	139	0	9.104	1.071	0
6	1	10	6	2	-1	1	-0.25	0.25	118	1	8.507	1.341	0
6	1	10	8	1	1	1	-0.25	-0.25	185	0	10.162	0.235	0
6	1	10	10	2	1	1	-0.25	-0.25	124	1	8.364	1.447	0
6	1	10	11	2	-1	1	-0.25	0.25	115	1	9.358	0.797	0
6	1	10	12	1	1	1	-0.25	-0.25	164	0	11.183	1.125	0
6	1	10	13	2	1	1	-0.25	-0.25	116	1	8.497	1.542	0
6	1	10	14	2	-1	1	-0.25	0.25	116	1	9.445	0.603	0
6	1	10	15	1	-1	1	-0.25	0.25	161	0	9.917	0.32	0
6	1	10	16	2	1	1	-0.25	-0.25	103	1	7.803	1.809	0
6	1	10	17	1	1	1	-0.25	-0.25	138	0	10.011	0.086	0
6	1	10	18	2	1	1	-0.25	-0.25	111	1	8.439	1.455	0
6	1	10	19	1	-1	1	-0.25	0.25	123	1	10.551	0.009	0
6	1	10	20	1	-1	1	-0.25	0.25	204	0	9.607	0.26	0
6	1	10	21	2	1	1	-0.25	-0.25	129	1	7.851	2.22	0
6	1	10	22	1	-1	1	-0.25	0.25	109	1	9.564	0.595	0
6	1	10	23	1	1	1	-0.25	-0.25	166	0	9.306	0.284	0
6	1	10	24	1	1	1	-0.25	-0.25	152	0	9.059	0.23	0
6	1	10	25	1	1	1	-0.25	-0.25	127	1	10.099	0.124	0
6	1	10	26	1	-1	1	-0.25	0.25	120	1	9.244	0.707	0
6	1	10	27	1	-1	1	-0.25	0.25	160	0	8.824	0.339	0
6	1	10	28	2	1	1	-0.25	-0.25	171	0	8.726	1.757	0
6	1	10	29	2	-1	1	-0.25	0.25	149	0	8.53	2.051	0
6	1	10	30	2	1	1	-0.25	-0.25	115	1	5.983	16.65	1
6	1	10	31	1	1	1	-0.25	-0.25	158	0	9.356	0.121	0
6	1	10	32	2	-1	1	-0.25	0.25	184	0	8.627	1.493	0
6	1	10	33	1	-1	1	-0.25	0.25	136	0	10.285	0.995	0
6	1	11	1	1	1	1	0.25	0.25	153	0	10.203	0.29	0
6	1	11	2	1	1	1	0.25	0.25	156	0	11.184	1.34	0
6	1	11	3	2	1	1	0.25	0.25	97	1	4.055	14.293	1
6	1	11	4	2	-1	1	0.25	-0.25	112	1	8.984	0.813	0
6	1	11	5	1	-1	1	0.25	-0.25	151	0	9.195	0.459	0
6	1	11	7	1	1	1	0.25	0.25	163	0	10.244	0.461	0
6	1	11	8	2	1	1	0.25	0.25	105	1	8.417	1.706	0
6	1	11	9	2	-1	1	0.25	-0.25	105	1	9.849	0.497	0
6	1	11	11	2	-1	1	0.25	-0.25	125	1	9.462	1.05	0
6	1	11	12	1	-1	1	0.25	-0.25	187	0	10.416	0.646	0
6	1	11	13	2	-1	1	0.25	-0.25	126	1	8.782	1.447	0
6	1	11	14	1	-1	1	0.25	-0.25	140	0	8.864	0.971	0
6	1	11	15	2	1	1	0.25	0.25	87	1	8.968	1.597	0
6	1	11	16	1	-1	1	0.25	-0.25	168	0	8.815	0.149	0
6	1	11	18	2	-1	1	0.25	-0.25	100	1	7.387	2.784	0
6	1	11	19	1	1	1	0.25	0.25	136	0	10.238	0.837	0
6	1	11	20	1	1	1	0.25	0.25	127	1	9.52	0.345	0
6	1	11	21	2	1	1	0.25	0.25	154	0	10.492	0.189	0
6	1	11	22	2	1	1	0.25	0.25	140	0	9.222	1.159	0
6	1	11	23	2	1	1	0.25	0.25	120	1	9.239	1.191	0
6	1	11	24	2	-1	1	0.25	-0.25	150	0	8.293	1.864	0
6	1	11	25	1	1	1	0.25	0.25	199	0	10.223	0.102	0
6	1	11	26	1	-1	1	0.25	-0.25	163	0	11.494	0.573	0
6	1	11	27	1	-1	1	0.25	-0.25	123	1	8.675	1.431	0
6	1	11	28	1	1	1	0.25	0.25	157	0	9.399	0.198	0
6	1	11	30	1	-1	1	0.25	-0.25	159	0	9.675	0.41	0
6	1	11	31	2	-1	1	0.25	-0.25	171	0	10.017	0.369	0
6	1	11	32	2	1	1	0.25	0.25	118	1	8.631	1.251	0
6	1	11	33	2	-1	1	0.25	-0.25	104	1	7.543	2.1	0
6	1	12	1	1	0	0	0	0.25	189	0	8.133	1.537	0
6	1	12	2	1	0	0	0	-0.25	159	0	10.982	0.883	0
6	1	12	3	2	0	0	0	0.25	120	1	7.281	2.89	0
6	1	12	4	2	0	0	0	0.25	126	1	7.419	2.637	0
6	1	12	5	1	0	0	0	0.25	143	0	10.08	0.202	0
6	1	12	6	2	0	0	0	-0.25	100	1	7.742	2	0
6	1	12	7	2	0	0	0	-0.25	126	1	7.365	2.411	0
6	1	12	8	1	0	0	0	-0.25	128	1	9.788	0.315	0
6	1	12	9	2	0	0	0	-0.25	133	0	7.548	1.545	0
6	1	12	10	1	0	0	0	0.25	105	1	9.431	0.62	0
6	1	12	11	2	0	0	0	-0.25	54	1	4.443	5.729	0
6	1	12	12	1	0	0	0	-0.25	110	1	8.398	1.836	0
6	1	12	13	2	0	0	0	0.25	104	1	7.303	2.482	0
6	1	12	14	1	0	0	0	0.25	123	1	7.943	2.245	0
6	1	12	15	2	0	0	0	0.25	82	1	7.238	2.381	0
6	1	12	16	1	0	0	0	0.25	113	1	7.96	1.278	0
6	1	12	18	1	0	0	0	-0.25	121	1	8.774	1.39	0
6	1	12	19	2	0	0	0	-0.25	77	1	7.005	2.727	0
6	1	12	20	1	0	0	0	-0.25	51	1	9.978	0.132	0
6	1	12	21	1	0	0	0	-0.25	50	1	4.653	14.426	1
6	1	12	22	2	0	0	0	0.25	104	1	7.862	0.709	0
6	1	12	23	2	0	0	0	-0.25	179	0	8.169	1.779	0
6	1	12	24	2	0	0	0	0.25	154	0	8.627	1.077	0
6	1	12	25	2	0	0	0	0.25	113	1	8.012	2.269	0
6	1	12	26	1	0	0	0	-0.25	173	0	9.739	0.181	0
6	1	12	27	1	0	0	0	0.25	135	0	10.083	0.116	0
6	1	12	28	1	0	0	0	0.25	117	1	9.021	0.952	0
6	1	12	29	2	0	0	0	-0.25	118	1	8.574	1.567	0
6	1	12	30	1	0	0	0	0.25	104	1	8.131	1.521	0
6	1	12	31	2	0	0	0	0.25	123	1	8.43	1.306	0
6	1	12	32	1	0	0	0	-0.25	112	1	8.751	0.66	0
6	1	13	1	2	0	0	0	0.25	130	1	8.081	1.553	0
6	1	13	2	1	0	0	0	-0.25	111	1	9.256	1.093	0
6	1	13	3	2	0	0	0	0.25	82	1	6.675	2.324	0
6	1	13	4	2	0	0	0	-0.25	139	0	9.501	0.252	0
6	1	13	5	2	0	0	0	-0.25	118	1	9.036	1.556	0
6	1	13	7	2	0	0	0	-0.25	110	1	7.499	2.223	0
6	1	13	8	1	0	0	0	0.25	140	0	9.758	0.562	0
6	1	13	9	1	0	0	0	0.25	143	0	9.162	0.709	0
6	1	13	10	2	0	0	0	0.25	160	0	9.575	0.459	0
6	1	13	11	1	0	0	0	-0.25	108	1	7.653	2.296	0
6	1	13	13	1	0	0	0	0.25	142	0	9.65	0.78	0
6	1	13	14	2	0	0	0	0.25	111	1	8.102	1.752	0
6	1	13	15	1	0	0	0	-0.25	114	1	7.916	1.85	0
6	1	13	16	1	0	0	0	0.25	141	0	11.297	0.777	0
6	1	13	17	1	0	0	0	-0.25	128	1	9.509	0.508	0
6	1	13	18	1	0	0	0	0.25	125	1	9.077	0.622	0
6	1	13	19	1	0	0	0	-0.25	127	1	8.374	1.463	0
6	1	13	20	1	0	0	0	-0.25	106	1	9.464	0.497	0
6	1	13	21	2	0	0	0	-0.25	109	1	7.645	1.474	0
6	1	13	22	2	0	0	0	0.25	140	0	7.582	2.362	0
6	1	13	23	1	0	0	0	-0.25	112	1	8.476	1.414	0
6	1	13	24	1	0	0	0	0.25	127	1	8.654	1.21	0
6	1	13	25	1	0	0	0	0.25	119	1	9.438	0.334	0
6	1	13	26	2	0	0	0	-0.25	121	1	9.056	2.226	0
6	1	13	27	2	0	0	0	-0.25	141	0	8.916	1.428	0
6	1	13	28	2	0	0	0	0.25	154	0	8.606	1.972	0
6	1	13	29	2	0	0	0	-0.25	116	1	8.707	1.205	0
6	1	13	30	2	0	0	0	0.25	111	1	8.634	1.022	0
6	1	13	31	1	0	0	0	0.25	158	0	10.456	0.124	0
6	1	13	32	2	0	0	0	-0.25	110	1	7.75	2.264	0
6	1	13	33	2	0	0	0	0.25	113	1	8.618	1.845	0
6	1	14	1	2	0	0	0	-0.25	104	1	7.734	1.82	0
6	1	14	2	2	0	0	0	0.25	119	1	7.188	2.765	0
6	1	14	3	1	0	0	0	0.25	160	0	9.011	1.082	0
6	1	14	4	2	0	0	0	-0.25	109	1	7.162	2.46	0
6	1	14	5	2	0	0	0	-0.25	114	1	7.979	2.043	0
6	1	14	6	1	0	0	0	0.25	121	1	8.78	1.3	0
6	1	14	7	1	0	0	0	-0.25	144	0	9.053	1.395	0
6	1	14	8	1	0	0	0	-0.25	134	0	8.354	1.447	0
6	1	14	9	2	0	0	0	0.25	148	0	8.635	1.077	0
6	1	14	10	2	0	0	0	-0.25	112	1	7.357	2.068	0
6	1	14	11	2	0	0	0	0.25	118	1	7.894	1.67	0
6	1	14	12	2	0	0	0	-0.25	104	1	8.014	1.983	0
6	1	14	13	2	0	0	0	0.25	120	1	8.51	1.404	0
6	1	14	14	1	0	0	0	0.25	180	0	10.911	0.692	0
6	1	14	15	1	0	0	0	-0.25	138	0	9.061	1.262	0
6	1	14	16	1	0	0	0	-0.25	116	1	8.536	0.628	0
6	1	14	17	2	0	0	0	0.25	121	1	8.349	1.88	0
6	1	14	18	1	0	0	0	-0.25	119	1	8.952	1.033	0
6	1	14	19	1	0	0	0	-0.25	141	0	10.071	0.102	0
6	1	14	20	2	0	0	0	0.25	145	0	9.105	0.93	0
6	1	14	21	2	0	0	0	-0.25	113	1	7.609	1.943	0
6	1	14	23	1	0	0	0	0.25	121	1	9.591	0.674	0
6	1	14	24	1	0	0	0	-0.25	132	0	9.37	0.886	0
6	1	14	26	2	0	0	0	0.25	110	1	8.296	3.072	0
6	1	14	27	1	0	0	0	0.25	109	1	8.176	1.466	0
6	1	14	28	1	0	0	0	-0.25	120	1	8.508	0.364	0
6	1	14	29	2	0	0	0	0.25	132	0	9.44	1.077	0
6	1	14	30	1	0	0	0	0.25	102	1	9.084	0.075	0
6	1	14	31	1	0	0	0	0.25	128	1	8.483	1.624	0
6	1	14	32	2	0	0	0	-0.25	102	1	9.465	0.372	0
6	1	14	33	1	0	0	0	0.25	120	1	8.253	1.551	0
6	2	1	2	1	0	0	0	0.25	110	1	8.587	0.786	0
6	2	1	3	1	0	0	0	0.25	162	0	10.243	0.276	0
6	2	1	4	2	0	0	0	0.25	120	1	6.112	4.322	0
6	2	1	5	1	0	0	0	0.25	79	1	7.815	1.545	0
6	2	1	6	2	0	0	0	0.25	91	1	8.08	2.22	0
6	2	1	7	2	0	0	0	0.25	125	1	7.347	3.023	0
6	2	1	8	2	0	0	0	0.25	124	1	8.328	2.201	0
6	2	1	9	1	0	0	0	-0.25	180	0	9.834	0.132	0
6	2	1	11	1	0	0	0	-0.25	136	0	8.914	0.895	0
6	2	1	12	2	0	0	0	-0.25	117	1	7.614	2.291	0
6	2	1	14	1	0	0	0	-0.25	157	0	8.888	0.742	0
6	2	1	15	2	0	0	0	-0.25	167	0	9.635	0.486	0
6	2	1	16	2	0	0	0	-0.25	170	0	10.115	0.081	0
6	2	1	17	2	0	0	0	-0.25	100	1	8.574	1.51	0
6	2	1	18	1	0	0	0	-0.25	166	0	9.289	0.209	0
6	2	1	19	1	0	0	0	-0.25	154	0	9.234	0.783	0
6	2	1	20	2	0	0	0	-0.25	119	1	8.698	1.621	0
6	2	1	21	1	0	0	0	0.25	107	1	7.404	2.506	0
6	2	1	22	2	0	0	0	0.25	111	1	7.63	2.669	0
6	2	1	23	2	0	0	0	-0.25	124	1	7.449	2.735	0
6	2	1	24	2	0	0	0	0.25	128	1	8.693	1.401	0
6	2	1	25	1	0	0	0	0.25	124	1	7.772	2.1	0
6	2	1	26	1	0	0	0	0.25	117	1	7.054	2.688	0
6	2	1	27	1	0	0	0	0.25	164	0	8.523	1.434	0
6	2	1	28	1	0	0	0	0.25	110	1	8.297	1.883	0
6	2	1	29	1	0	0	0	-0.25	164	0	8.159	1.512	0
6	2	1	30	2	0	0	0	-0.25	110	1	7.226	3.08	0
6	2	1	31	1	0	0	0	-0.25	115	1	7.674	2.013	0
6	2	1	32	2	0	0	0	-0.25	107	1	7.323	3.018	0
6	2	1	33	1	0	0	0	-0.25	123	1	9.598	0.326	0
6	2	2	1	2	0	0	0	0.25	117	1	8.334	2.446	0
6	2	2	2	1	0	0	0	-0.25	108	1	8.29	1.51	0
6	2	2	5	2	0	0	0	-0.25	100	1	7.916	2.637	0
6	2	2	6	2	0	0	0	-0.25	146	0	9.408	1.194	0
6	2	2	7	1	0	0	0	0.25	131	0	8.104	1.526	0
6	2	2	8	2	0	0	0	0.25	106	1	7.379	3.148	0
6	2	2	9	2	0	0	0	-0.25	115	1	8.601	1.801	0
6	2	2	10	1	0	0	0	0.25	154	0	9.235	0.258	0
6	2	2	11	1	0	0	0	0.25	139	0	8.753	0.995	0
6	2	2	12	2	0	0	0	-0.25	67	1	5.027	5.563	0
6	2	2	13	1	0	0	0	-0.25	116	1	8.19	1.257	0
6	2	2	14	1	0	0	0	-0.25	181	0	8.513	1.442	0
6	2	2	15	2	0	0	0	0.25	112	1	7.847	2.707	0
6	2	2	16	2	0	0	0	0.25	184	0	9.456	1.189	0
6	2	2	17	1	0	0	0	-0.25	124	1	8.092	1.224	0
6	2	2	18	2	0	0	0	0.25	114	1	7.229	3.083	0
6	2	2	19	1	0	0	0	-0.25	117	1	8.956	0.696	0
6	2	2	20	1	0	0	0	-0.25	169	0	8.827	1.074	0
6	2	2	21	1	0	0	0	-0.25	133	0	7.375	2.511	0
6	2	2	22	2	0	0	0	-0.25	109	1	7.427	2.846	0
6	2	2	23	1	0	0	0	0.25	127	1	7.335	2.378	0
6	2	2	24	1	0	0	0	0.25	164	0	8.098	1.262	0
6	2	2	25	2	0	0	0	-0.25	126	1	7.698	2.609	0
6	2	2	26	1	0	0	0	-0.25	110	1	8.249	1.684	0
6	2	2	27	1	0	0	0	0.25	163	0	9.057	0.342	0
6	2	2	28	1	0	0	0	0.25	163	0	8.661	1.129	0
6	2	2	29	2	0	0	0	0.25	118	1	7.438	3.2	0
6	2	2	30	2	0	0	0	-0.25	129	1	6.899	3.437	0
6	2	2	31	1	0	0	0	0.25	125	1	7.16	2.427	0
6	2	2	32	2	0	0	0	0.25	112	1	8.331	1.902	0
6	2	2	33	2	0	0	0	-0.25	126	1	7.164	3.227	0
6	2	2	34	2	0	0	0	0.25	131	0	7.391	2.789	0
6	2	3	1	1	0	0	0	0.25	133	0	8.918	1.017	0
6	2	3	2	2	0	0	0	-0.25	99	1	7.574	2.947	0
6	2	3	3	1	0	0	0	-0.25	171	0	10.363	0.507	0
6	2	3	4	1	0	0	0	-0.25	142	0	7.622	2.163	0
6	2	3	5	2	0	0	0	-0.25	103	1	7.956	2.313	0
6	2	3	6	2	0	0	0	-0.25	169	0	9.629	0.865	0
6	2	3	7	2	0	0	0	-0.25	182	0	9.98	0.456	0
6	2	3	8	2	0	0	0	0.25	112	1	8.431	1.845	0
6	2	3	9	1	0	0	0	-0.25	81	1	7.878	1.673	0
6	2	3	10	2	0	0	0	0.25	110	1	6.866	3.508	0
6	2	3	11	2	0	0	0	0.25	114	1	8.378	1.755	0
6	2	3	12	2	0	0	0	-0.25	109	1	6.889	3.494	0
6	2	3	13	1	0	0	0	-0.25	124	1	8.274	1.227	0
6	2	3	14	2	0	0	0	0.25	97	1	7.849	2.378	0
6	2	3	15	1	0	0	0	0.25	120	1	6.857	2.629	0
6	2	3	16	2	0	0	0	0.25	115	1	7.895	2.645	0
6	2	3	17	1	0	0	0	-0.25	115	1	8.268	1.548	0
6	2	3	18	1	0	0	0	0.25	144	0	6.07	2.833	0
6	2	3	19	2	0	0	0	-0.25	108	1	8.946	1.564	0
6	2	3	20	2	0	0	0	0.25	122	1	7.381	2.939	0
6	2	3	21	2	0	0	0	-0.25	123	1	8.164	2.106	0
6	2	3	22	1	0	0	0	0.25	133	0	7.301	2.413	0
6	2	3	23	1	0	0	0	0.25	169	0	8.207	1.877	0
6	2	3	24	1	0	0	0	0.25	134	0	9.093	0.587	0
6	2	3	25	2	0	0	0	0.25	100	1	8.572	2.288	0
6	2	3	26	2	0	0	0	-0.25	110	1	8.332	2.231	0
6	2	3	27	2	0	0	0	0.25	114	1	7.654	2.514	0
6	2	3	28	1	0	0	0	-0.25	118	1	7.967	1.801	0
6	2	3	29	1	0	0	0	0.25	182	0	9.647	0.386	0
6	2	3	30	1	0	0	0	-0.25	126	1	9.385	0.682	0
6	2	3	31	1	0	0	0	-0.25	151	0	7.773	1.733	0
6	2	3	32	1	0	0	0	0.25	132	0	7.688	1.91	0
6	2	4	2	1	1	1	-0.25	-0.25	231	0	6.753	2.988	0
6	2	4	4	1	1	1	-0.25	-0.25	167	0	9.227	0.511	0
6	2	4	5	2	1	1	-0.25	-0.25	131	0	6.902	3.244	0
6	2	4	6	2	-1	1	-0.25	0.25	147	0	8.026	2.204	0
6	2	4	7	1	1	1	-0.25	-0.25	186	0	10.382	0.17	0
6	2	4	8	2	-1	1	-0.25	0.25	112	1	8.126	1.757	0
6	2	4	9	2	-1	1	-0.25	0.25	120	1	8.185	1.333	0
6	2	4	10	1	1	1	-0.25	-0.25	113	1	9.7	0.198	0
6	2	4	11	1	-1	1	-0.25	0.25	229	0	8.625	1.3	0
6	2	4	12	1	1	1	-0.25	-0.25	200	0	9.797	0.146	0
6	2	4	13	1	-1	1	-0.25	0.25	151	0	9.889	0.249	0
6	2	4	14	2	1	1	-0.25	-0.25	116	1	8.371	1.589	0
6	2	4	15	1	-1	1	-0.25	0.25	136	0	10.048	0.091	0
6	2	4	16	1	1	1	-0.25	-0.25	155	0	10.608	0.763	0
6	2	4	17	2	1	1	-0.25	-0.25	121	1	8.398	1.7	0
6	2	4	18	2	1	1	-0.25	-0.25	113	1	7.961	2.054	0
6	2	4	19	2	-1	1	-0.25	0.25	145	0	9.328	1.355	0
6	2	4	20	2	-1	1	-0.25	0.25	110	1	8.39	1.823	0
6	2	4	21	1	-1	1	-0.25	0.25	137	0	8.42	1.164	0
6	2	4	22	2	1	1	-0.25	-0.25	113	1	9.106	1.344	0
6	2	4	23	1	-1	1	-0.25	0.25	129	1	8.65	0.111	0
6	2	4	24	1	1	1	-0.25	-0.25	123	1	9.764	0.042	0
6	2	4	25	1	-1	1	-0.25	0.25	129	1	9.27	0.32	0
6	2	4	26	1	-1	1	-0.25	0.25	126	1	9.612	0.268	0
6	2	4	27	2	-1	1	-0.25	0.25	126	1	8.717	1.605	0
6	2	4	28	2	1	1	-0.25	-0.25	135	0	7.793	2.34	0
6	2	4	29	2	1	1	-0.25	-0.25	193	0	9.039	1.796	0
6	2	4	30	2	-1	1	-0.25	0.25	162	0	8.729	1.826	0
6	2	4	31	1	1	1	-0.25	-0.25	147	0	8.919	0.522	0
6	2	4	32	1	-1	1	-0.25	0.25	178	0	9.283	0.053	0
6	2	4	33	2	-1	1	-0.25	0.25	124	1	7.969	2.536	0
6	2	4	34	2	1	1	-0.25	-0.25	145	0	8.957	1.874	0
6	2	5	2	1	-1	1	0.25	-0.25	206	0	10.509	0.79	0
6	2	5	3	2	-1	1	0.25	-0.25	138	0	10.191	0.021	0
6	2	5	4	1	1	1	0.25	0.25	136	0	9.413	0.323	0
6	2	5	5	1	1	1	0.25	0.25	155	0	9.508	0.059	0
6	2	5	6	2	1	1	0.25	0.25	130	1	9.295	0.854	0
6	2	5	7	2	1	1	0.25	0.25	122	1	9.045	1.099	0
6	2	5	8	2	-1	1	0.25	-0.25	155	0	9.262	0.644	0
6	2	5	9	2	-1	1	0.25	-0.25	140	0	9.118	1.229	0
6	2	5	10	1	-1	1	0.25	-0.25	184	0	9.023	0.443	0
6	2	5	11	1	1	1	0.25	0.25	152	0	9.074	0.557	0
6	2	5	12	2	-1	1	0.25	-0.25	128	1	8.768	1.676	0
6	2	5	13	1	-1	1	0.25	-0.25	140	0	9.714	0.135	0
6	2	5	14	1	-1	1	0.25	-0.25	176	0	8.32	0.647	0
6	2	5	15	1	-1	1	0.25	-0.25	144	0	8.369	0.775	0
6	2	5	16	2	1	1	0.25	0.25	103	1	8.088	2.136	0
6	2	5	17	2	-1	1	0.25	-0.25	134	0	9.859	0.557	0
6	2	5	18	1	1	1	0.25	0.25	158	0	9.449	0.096	0
6	2	5	19	1	-1	1	0.25	-0.25	137	0	8.281	0.62	0
6	2	5	20	1	1	1	0.25	0.25	116	1	8.188	1.15	0
6	2	5	21	1	1	1	0.25	0.25	133	0	8.967	0.671	0
6	2	5	22	2	1	1	0.25	0.25	141	0	9.011	1.48	0
6	2	5	23	2	1	1	0.25	0.25	190	0	8.664	1.967	0
6	2	5	24	2	1	1	0.25	0.25	179	0	8.367	1.896	0
6	2	5	25	1	1	1	0.25	0.25	115	1	8.682	1.333	0
6	2	5	26	2	-1	1	0.25	-0.25	213	0	8.867	1.659	0
6	2	5	27	2	-1	1	0.25	-0.25	116	1	8.746	1.306	0
6	2	5	28	2	-1	1	0.25	-0.25	194	0	9.47	0.527	0
6	2	5	29	2	1	1	0.25	0.25	121	1	9.54	0.949	0
6	2	5	30	1	1	1	0.25	0.25	179	0	9.374	0.001	0
6	2	5	31	2	1	1	0.25	0.25	111	1	8.87	1.676	0
6	2	5	32	1	-1	1	0.25	-0.25	113	1	8.303	1.129	0
6	2	6	1	2	-1	1	0.25	-0.25	297	0	7.625	2.852	0
6	2	6	2	1	1	1	0.25	0.25	159	0	9.979	0.589	0
6	2	6	3	1	-1	1	0.25	-0.25	174	0	9.53	0.094	0
6	2	6	4	1	1	1	0.25	0.25	178	0	8.686	0.737	0
6	2	6	5	1	-1	1	0.25	-0.25	143	0	8.797	1.001	0
6	2	6	6	1	1	1	0.25	0.25	106	1	8.657	1.224	0
6	2	6	7	1	1	1	0.25	0.25	118	1	8.395	1.066	0
6	2	6	8	1	1	1	0.25	0.25	112	1	9.558	0.244	0
6	2	6	10	2	-1	1	0.25	-0.25	159	0	9.494	1.126	0
6	2	6	11	1	-1	1	0.25	-0.25	160	0	8.954	0.655	0
6	2	6	12	1	-1	1	0.25	-0.25	126	1	9.256	0.497	0
6	2	6	13	2	-1	1	0.25	-0.25	128	1	9.575	0.84	0
6	2	6	14	2	1	1	0.25	0.25	119	1	8.507	1.314	0
6	2	6	15	1	-1	1	0.25	-0.25	165	0	8.477	1.014	0
6	2	6	16	2	-1	1	0.25	-0.25	116	1	9.04	1.3	0
6	2	6	17	2	1	1	0.25	0.25	110	1	8.911	1.621	0
6	2	6	18	1	-1	1	0.25	-0.25	158	0	9.318	0.138	0
6	2	6	19	2	-1	1	0.25	-0.25	124	1	8.301	2.416	0
6	2	6	20	1	1	1	0.25	0.25	124	1	8.823	0.353	0
6	2	6	21	1	-1	1	0.25	-0.25	163	0	8.518	1.055	0
6	2	6	23	2	1	1	0.25	0.25	128	1	8.46	1.638	0
6	2	6	24	2	1	1	0.25	0.25	142	0	9.192	1.137	0
6	2	6	25	2	1	1	0.25	0.25	130	1	9.044	1.42	0
6	2	6	27	2	-1	1	0.25	-0.25	133	0	8.178	2.171	0
6	2	6	28	2	1	1	0.25	0.25	115	1	7.961	2.272	0
6	2	6	29	1	1	1	0.25	0.25	185	0	8.362	1.311	0
6	2	6	30	2	1	1	0.25	0.25	115	1	8.282	2.049	0
6	2	6	31	2	1	1	0.25	0.25	129	1	9.091	1.412	0
6	2	6	32	1	-1	1	0.25	-0.25	185	0	9.022	0.595	0
6	2	6	33	1	1	1	0.25	0.25	169	0	8.361	1.202	0
6	2	7	1	2	1	1	-0.25	-0.25	211	0	8.354	2.541	0
6	2	7	2	1	1	1	-0.25	-0.25	166	0	11.186	0.899	0
6	2	7	3	1	1	1	-0.25	-0.25	169	0	9.333	1.063	0
6	2	7	4	2	-1	1	-0.25	0.25	119	1	9.489	0.323	0
6	2	7	5	2	-1	1	-0.25	0.25	120	1	9.798	0.083	0
6	2	7	6	2	-1	1	-0.25	0.25	118	1	9.031	0.957	0
6	2	7	7	1	-1	1	-0.25	0.25	130	1	7.255	1.923	0
6	2	7	8	2	1	1	-0.25	-0.25	113	1	8.467	1.374	0
6	2	7	10	1	-1	1	-0.25	0.25	113	1	8.058	2	0
6	2	7	11	1	1	1	-0.25	-0.25	172	0	8.341	1.507	0
6	2	7	14	2	1	1	-0.25	-0.25	116	1	9.063	0.644	0
6	2	7	15	2	-1	1	-0.25	0.25	125	1	9.239	0.475	0
6	2	7	16	2	1	1	-0.25	-0.25	110	1	8.778	0.805	0
6	2	7	17	1	-1	1	-0.25	0.25	131	0	9.275	0.418	0
6	2	7	18	1	1	1	-0.25	-0.25	127	1	7.325	2.272	0
6	2	7	19	1	-1	1	-0.25	0.25	155	0	9.726	0.603	0
6	2	7	20	2	1	1	-0.25	-0.25	114	1	9.479	0.481	0
6	2	7	21	2	1	1	-0.25	-0.25	126	1	8.986	0.571	0
6	2	7	22	1	1	1	-0.25	-0.25	125	1	9.523	0.679	0
6	2	7	23	2	-1	1	-0.25	0.25	123	1	8.828	0.592	0
6	2	7	24	1	-1	1	-0.25	0.25	108	1	7.647	2.672	0
6	2	7	25	1	1	1	-0.25	-0.25	152	0	9.547	0.731	0
6	2	7	26	1	-1	1	-0.25	0.25	158	0	9.381	0.81	0
6	2	7	27	1	-1	1	-0.25	0.25	148	0	8.976	1.227	0
6	2	7	28	1	-1	1	-0.25	0.25	127	1	8.681	1.031	0
6	2	7	29	2	1	1	-0.25	-0.25	150	0	10.879	1.21	0
6	2	7	30	2	-1	1	-0.25	0.25	148	0	8.564	1.308	0
6	2	7	31	2	-1	1	-0.25	0.25	127	1	9.68	0.017	0
6	2	7	32	1	1	1	-0.25	-0.25	143	0	9.552	0.914	0
6	2	7	33	2	-1	1	-0.25	0.25	141	0	10.706	0.265	0
6	2	7	34	1	1	1	-0.25	-0.25	121	1	8.579	1.477	0
